"ZIP LOOKUP CODE";"STATE";"COUNTY";"CITY";"ZIP-3";"ZIP-5"
6713;"MI";"SHIAWASSEE";"LAINGSBURG";"488";"48848"
6713;"MI";"SHIAWASSEE";"LENNON";"484";"48449"
6713;"MI";"SHIAWASSEE";"MORRICE";"488";"48857"
6713;"MI";"SHIAWASSEE";"NEW LOTHROP";"484";"48460"
6713;"MI";"SHIAWASSEE";"OWOSSO";"488";"48867"
6713;"MI";"SHIAWASSEE";"PERRY";"488";"48872"
6713;"MI";"SHIAWASSEE";"SHAFTSBURG";"488";"48882"
6713;"MI";"SHIAWASSEE";"VERNON";"484";"48476"
6713;"MI";"TUSCOLA";"AKRON";"487";"48701"
6713;"MI";"TUSCOLA";"CARO";"487";"48723"
6713;"MI";"TUSCOLA";"CASS CITY";"487";"48726"
6713;"MI";"TUSCOLA";"DEFORD";"487";"48729"
6713;"MI";"TUSCOLA";"FAIRGROVE";"487";"48733"
6713;"MI";"TUSCOLA";"FOSTORIA";"484";"48435"
6713;"MI";"TUSCOLA";"GAGETOWN";"487";"48735"
6713;"MI";"TUSCOLA";"KINGSTON";"487";"48741"
6713;"MI";"TUSCOLA";"MAYVILLE";"487";"48744"
6713;"MI";"TUSCOLA";"MILLINGTON";"487";"48746"
6713;"MI";"TUSCOLA";"REESE";"487";"48757"
6713;"MI";"TUSCOLA";"RICHVILLE";"487";"48758"
6713;"MI";"TUSCOLA";"SILVERWOOD";"487";"48760"
6713;"MI";"TUSCOLA";"UNIONVILLE";"487";"48767"
6713;"MI";"TUSCOLA";"VASSAR";"487";"48768"
6713;"MI";"VAN BUREN";"BANGOR";"490";"49013"
6713;"MI";"VAN BUREN";"BLOOMINGDALE";"490";"49026"
6713;"MI";"VAN BUREN";"BREEDSVILLE";"490";"49027"
6713;"MI";"VAN BUREN";"COVERT";"490";"49043"
6713;"MI";"VAN BUREN";"DECATUR";"490";"49045"
6713;"MI";"VAN BUREN";"GOBLES";"490";"49055"
6713;"MI";"VAN BUREN";"GRAND JUNCTION";"490";"49056"
6713;"MI";"VAN BUREN";"HARTFORD";"490";"49057"
6713;"MI";"VAN BUREN";"KENDALL";"490";"49062"
6713;"MI";"VAN BUREN";"LACOTA";"490";"49063"
6713;"MI";"VAN BUREN";"LAWRENCE";"490";"49064"
6713;"MI";"VAN BUREN";"LAWTON";"490";"49065"
6713;"MI";"VAN BUREN";"MATTAWAN";"490";"49071"
6713;"MI";"VAN BUREN";"PAW PAW";"490";"49079"
6713;"MI";"VAN BUREN";"SOUTH HAVEN";"490";"49090"
6713;"MI";"WEXFORD";"BOON";"496";"49618"
6713;"MI";"WEXFORD";"BUCKLEY";"496";"49620"
6713;"MI";"WEXFORD";"CADILLAC";"496";"49601"
6713;"MI";"WEXFORD";"HARRIETTA";"496";"49638"
6713;"MI";"WEXFORD";"MANTON";"496";"49663"
6713;"MI";"WEXFORD";"MESICK";"496";"49668"
6714;"MI";"GENESEE";"ATLAS";"484";"48411"
6714;"MI";"GENESEE";"BURTON";"485";"48509"
6714;"MI";"GENESEE";"BURTON";"485";"48519"
6714;"MI";"GENESEE";"BURTON";"485";"48529"
6714;"MI";"GENESEE";"CLIO";"484";"48420"
6714;"MI";"GENESEE";"DAVISON";"484";"48423"
6714;"MI";"GENESEE";"FENTON";"484";"48430"
6714;"MI";"GENESEE";"FLINT";"485";"48501"
6714;"MI";"GENESEE";"FLINT";"485";"48502"
6714;"MI";"GENESEE";"FLINT";"485";"48503"
6714;"MI";"GENESEE";"FLINT";"485";"48504"
6714;"MI";"GENESEE";"FLINT";"485";"48505"
6714;"MI";"GENESEE";"FLINT";"485";"48506"
6714;"MI";"GENESEE";"FLINT";"485";"48507"
6714;"MI";"GENESEE";"FLINT";"485";"48531"
6714;"MI";"GENESEE";"FLINT";"485";"48532"
6714;"MI";"GENESEE";"FLINT";"485";"48550"
6714;"MI";"GENESEE";"FLINT";"485";"48551"
6714;"MI";"GENESEE";"FLINT";"485";"48552"
6714;"MI";"GENESEE";"FLINT";"485";"48553"
6714;"MI";"GENESEE";"FLINT";"485";"48554"
6714;"MI";"GENESEE";"FLINT";"485";"48555"
6714;"MI";"GENESEE";"FLINT";"485";"48556"
6714;"MI";"GENESEE";"FLINT";"485";"48557"
6714;"MI";"GENESEE";"FLUSHING";"484";"48433"
6714;"MI";"GENESEE";"GAINES";"484";"48436"
6714;"MI";"GENESEE";"GENESEE";"484";"48437"
6714;"MI";"GENESEE";"GOODRICH";"484";"48438"
6714;"MI";"GENESEE";"GRAND BLANC";"484";"48439"
6714;"MI";"GENESEE";"GRAND BLANC";"484";"48480"
6714;"MI";"GENESEE";"LINDEN";"484";"48451"
6714;"MI";"GENESEE";"MONTROSE";"484";"48457"
6714;"MI";"GENESEE";"MOUNT MORRIS";"484";"48458"
6714;"MI";"GENESEE";"OTISVILLE";"484";"48463"
6714;"MI";"GENESEE";"SWARTZ CREEK";"484";"48473"
6714;"MI";"LAPEER";"ALMONT";"480";"48003"
6714;"MI";"LAPEER";"ATTICA";"484";"48412"
6714;"MI";"LAPEER";"CLIFFORD";"487";"48727"
6714;"MI";"LAPEER";"COLUMBIAVILLE";"484";"48421"
6714;"MI";"LAPEER";"DRYDEN";"484";"48428"
6714;"MI";"LAPEER";"HADLEY";"484";"48440"
6714;"MI";"LAPEER";"IMLAY CITY";"484";"48444"
6714;"MI";"LAPEER";"LAPEER";"484";"48446"
6714;"MI";"LAPEER";"METAMORA";"484";"48455"
6714;"MI";"LAPEER";"NORTH BRANCH";"484";"48461"
6714;"MI";"LAPEER";"OTTER LAKE";"484";"48464"
6714;"MI";"LIVINGSTON";"BRIGHTON";"481";"48114"
6714;"MI";"LIVINGSTON";"BRIGHTON";"481";"48116"
6714;"MI";"LIVINGSTON";"COHOCTAH";"488";"48816"
6714;"MI";"LIVINGSTON";"FOWLERVILLE";"488";"48836"
6714;"MI";"LIVINGSTON";"GREGORY";"481";"48137"
6714;"MI";"LIVINGSTON";"HAMBURG";"481";"48139"
6714;"MI";"LIVINGSTON";"HARTLAND";"483";"48353"
6714;"MI";"LIVINGSTON";"HOWELL";"488";"48843"
6714;"MI";"LIVINGSTON";"HOWELL";"488";"48844"
6714;"MI";"LIVINGSTON";"HOWELL";"488";"48855"
6714;"MI";"LIVINGSTON";"LAKELAND";"481";"48143"
6714;"MI";"LIVINGSTON";"PINCKNEY";"481";"48169"
6714;"MI";"MACOMB";"ARMADA";"480";"48005"
6714;"MI";"MACOMB";"CENTER LINE";"480";"48015"
6714;"MI";"MACOMB";"CLINTON TOWNSHIP";"480";"48035"
6714;"MI";"MACOMB";"CLINTON TOWNSHIP";"480";"48036"
6714;"MI";"MACOMB";"CLINTON TOWNSHIP";"480";"48038"
6714;"MI";"MACOMB";"EASTPOINTE";"480";"48021"
6714;"MI";"MACOMB";"FRASER";"480";"48026"
6714;"MI";"MACOMB";"HARRISON TOWNSHIP";"480";"48045"
6714;"MI";"MACOMB";"MACOMB";"480";"48042"
6714;"MI";"MACOMB";"MACOMB";"480";"48044"
6714;"MI";"MACOMB";"MOUNT CLEMENS";"480";"48043"
6714;"MI";"MACOMB";"MOUNT CLEMENS";"480";"48046"
6714;"MI";"MACOMB";"NEW BALTIMORE";"480";"48047"
6714;"MI";"MACOMB";"NEW BALTIMORE";"480";"48051"
6714;"MI";"MACOMB";"NEW HAVEN";"480";"48048"
6714;"MI";"MACOMB";"NEW HAVEN";"480";"48050"
6714;"MI";"MACOMB";"RAY";"480";"48096"
6714;"MI";"MACOMB";"RICHMOND";"480";"48062"
6714;"MI";"MACOMB";"ROMEO";"480";"48065"
6714;"MI";"MACOMB";"ROSEVILLE";"480";"48066"
6714;"MI";"MACOMB";"SAINT CLAIR SHORES";"480";"48080"
6714;"MI";"MACOMB";"SAINT CLAIR SHORES";"480";"48081"
6714;"MI";"MACOMB";"SAINT CLAIR SHORES";"480";"48082"
6714;"MI";"MACOMB";"STERLING HEIGHTS";"483";"48310"
6714;"MI";"MACOMB";"STERLING HEIGHTS";"483";"48311"
6714;"MI";"MACOMB";"STERLING HEIGHTS";"483";"48312"
6714;"MI";"MACOMB";"STERLING HEIGHTS";"483";"48313"
6714;"MI";"MACOMB";"STERLING HEIGHTS";"483";"48314"
6714;"MI";"MACOMB";"UTICA";"483";"48315"
6714;"MI";"MACOMB";"UTICA";"483";"48316"
6714;"MI";"MACOMB";"UTICA";"483";"48317"
6714;"MI";"MACOMB";"UTICA";"483";"48318"
6714;"MI";"MACOMB";"WARREN";"480";"48088"
6714;"MI";"MACOMB";"WARREN";"480";"48089"
6714;"MI";"MACOMB";"WARREN";"480";"48090"
6714;"MI";"MACOMB";"WARREN";"480";"48091"
6714;"MI";"MACOMB";"WARREN";"480";"48092"
6714;"MI";"MACOMB";"WARREN";"480";"48093"
6714;"MI";"MACOMB";"WARREN";"483";"48397"
6714;"MI";"MACOMB";"WASHINGTON";"480";"48094"
6714;"MI";"MACOMB";"WASHINGTON";"480";"48095"
6714;"MI";"MONROE";"AZALIA";"481";"48110"
6714;"MI";"MONROE";"CARLETON";"481";"48117"
6714;"MI";"MONROE";"DUNDEE";"481";"48131"
6714;"MI";"MONROE";"ERIE";"481";"48133"
6714;"MI";"MONROE";"IDA";"481";"48140"
6714;"MI";"MONROE";"LA SALLE";"481";"48145"
6714;"MI";"MONROE";"LAMBERTVILLE";"481";"48144"
6714;"MI";"MONROE";"LUNA PIER";"481";"48157"
6714;"MI";"MONROE";"MAYBEE";"481";"48159"
6714;"MI";"MONROE";"MONROE";"481";"48161"
6714;"MI";"MONROE";"MONROE";"481";"48162"
6714;"MI";"MONROE";"NEWPORT";"481";"48166"
6714;"MI";"MONROE";"OTTAWA LAKE";"492";"49267"
6714;"MI";"MONROE";"PETERSBURG";"492";"49270"
6714;"MI";"MONROE";"SAMARIA";"481";"48177"
6714;"MI";"MONROE";"SOUTH ROCKWOOD";"481";"48179"
6714;"MI";"MONROE";"TEMPERANCE";"481";"48182"
6714;"MI";"OAKLAND";"AUBURN HILLS";"483";"48321"
6714;"MI";"OAKLAND";"AUBURN HILLS";"483";"48326"
6714;"MI";"OAKLAND";"BERKLEY";"480";"48072"
6714;"MI";"OAKLAND";"BIRMINGHAM";"480";"48009"
6714;"MI";"OAKLAND";"BIRMINGHAM";"480";"48012"
6714;"MI";"OAKLAND";"BLOOMFIELD HILLS";"483";"48301"
6714;"MI";"OAKLAND";"BLOOMFIELD HILLS";"483";"48302"
6714;"MI";"OAKLAND";"BLOOMFIELD HILLS";"483";"48303"
6714;"MI";"OAKLAND";"BLOOMFIELD HILLS";"483";"48304"
6714;"MI";"OAKLAND";"CLARKSTON";"483";"48346"
6714;"MI";"OAKLAND";"CLARKSTON";"483";"48347"
6714;"MI";"OAKLAND";"CLARKSTON";"483";"48348"
6714;"MI";"OAKLAND";"CLAWSON";"480";"48017"
6714;"MI";"OAKLAND";"COMMERCE TOWNSHIP";"483";"48382"
6714;"MI";"OAKLAND";"DAVISBURG";"483";"48350"
6714;"MI";"OAKLAND";"DRAYTON PLAINS";"483";"48330"
6714;"MI";"OAKLAND";"FARMINGTON";"483";"48331"
6714;"MI";"OAKLAND";"FARMINGTON";"483";"48332"
6714;"MI";"OAKLAND";"FARMINGTON";"483";"48333"
6714;"MI";"OAKLAND";"FARMINGTON";"483";"48334"
6714;"MI";"OAKLAND";"FARMINGTON";"483";"48335"
6714;"MI";"OAKLAND";"FARMINGTON";"483";"48336"
6714;"MI";"OAKLAND";"FERNDALE";"482";"48220"
6714;"MI";"OAKLAND";"FRANKLIN";"480";"48025"
6714;"MI";"OAKLAND";"HAZEL PARK";"480";"48030"
6714;"MI";"OAKLAND";"HIGHLAND";"483";"48356"
6714;"MI";"OAKLAND";"HIGHLAND";"483";"48357"
6714;"MI";"OAKLAND";"HOLLY";"484";"48442"
6714;"MI";"OAKLAND";"HUNTINGTON WOODS";"480";"48070"
6714;"MI";"OAKLAND";"KEEGO HARBOR";"483";"48320"
6714;"MI";"OAKLAND";"LAKE ORION";"483";"48359"
6714;"MI";"OAKLAND";"LAKE ORION";"483";"48360"
6714;"MI";"OAKLAND";"LAKE ORION";"483";"48361"
6714;"MI";"OAKLAND";"LAKE ORION";"483";"48362"
6714;"MI";"OAKLAND";"LAKEVILLE";"483";"48366"
6714;"MI";"OAKLAND";"LEONARD";"483";"48367"
6714;"MI";"OAKLAND";"MADISON HEIGHTS";"480";"48071"
6714;"MI";"OAKLAND";"MILFORD";"483";"48380"
6714;"MI";"OAKLAND";"MILFORD";"483";"48381"
6714;"MI";"OAKLAND";"NEW HUDSON";"481";"48165"
6714;"MI";"OAKLAND";"NOVI";"483";"48374"
6714;"MI";"OAKLAND";"NOVI";"483";"48375"
6714;"MI";"OAKLAND";"NOVI";"483";"48376"
6714;"MI";"OAKLAND";"NOVI";"483";"48377"
6714;"MI";"OAKLAND";"OAK PARK";"482";"48237"
6714;"MI";"OAKLAND";"OAKLAND";"483";"48363"
6714;"MI";"OAKLAND";"ORTONVILLE";"484";"48462"
6714;"MI";"OAKLAND";"OXFORD";"483";"48370"
6714;"MI";"OAKLAND";"OXFORD";"483";"48371"
6714;"MI";"OAKLAND";"PLEASANT RIDGE";"480";"48069"
6714;"MI";"OAKLAND";"PONTIAC";"483";"48340"
6714;"MI";"OAKLAND";"PONTIAC";"483";"48341"
6714;"MI";"OAKLAND";"PONTIAC";"483";"48342"
6714;"MI";"OAKLAND";"PONTIAC";"483";"48343"
6714;"MI";"OAKLAND";"ROCHESTER";"483";"48306"
6714;"MI";"OAKLAND";"ROCHESTER";"483";"48307"
6714;"MI";"OAKLAND";"ROCHESTER";"483";"48308"
6714;"MI";"OAKLAND";"ROCHESTER";"483";"48309"
6714;"MI";"OAKLAND";"ROYAL OAK";"480";"48067"
6714;"MI";"OAKLAND";"ROYAL OAK";"480";"48068"
6714;"MI";"OAKLAND";"ROYAL OAK";"480";"48073"
6714;"MI";"OAKLAND";"SOUTH LYON";"481";"48178"
6714;"MI";"OAKLAND";"SOUTHFIELD";"480";"48033"
6714;"MI";"OAKLAND";"SOUTHFIELD";"480";"48034"
6714;"MI";"OAKLAND";"SOUTHFIELD";"480";"48037"
6714;"MI";"OAKLAND";"SOUTHFIELD";"480";"48075"
6714;"MI";"OAKLAND";"SOUTHFIELD";"480";"48076"
6714;"MI";"OAKLAND";"SOUTHFIELD";"480";"48086"
6714;"MI";"OAKLAND";"TROY";"480";"48007"
6714;"MI";"OAKLAND";"TROY";"480";"48083"
6714;"MI";"OAKLAND";"TROY";"480";"48084"
6714;"MI";"OAKLAND";"TROY";"480";"48085"
6714;"MI";"OAKLAND";"TROY";"480";"48098"
6714;"MI";"OAKLAND";"TROY";"480";"48099"
6714;"MI";"OAKLAND";"UNION LAKE";"483";"48387"
6714;"MI";"OAKLAND";"WALLED LAKE";"483";"48390"
6714;"MI";"OAKLAND";"WALLED LAKE";"483";"48391"
6714;"MI";"OAKLAND";"WATERFORD";"483";"48327"
6714;"MI";"OAKLAND";"WATERFORD";"483";"48328"
6714;"MI";"OAKLAND";"WATERFORD";"483";"48329"
6714;"MI";"OAKLAND";"WEST BLOOMFIELD";"483";"48322"
6714;"MI";"OAKLAND";"WEST BLOOMFIELD";"483";"48323"
6714;"MI";"OAKLAND";"WEST BLOOMFIELD";"483";"48324"
6714;"MI";"OAKLAND";"WEST BLOOMFIELD";"483";"48325"
6714;"MI";"OAKLAND";"WHITE LAKE";"483";"48383"
6714;"MI";"OAKLAND";"WHITE LAKE";"483";"48386"
6714;"MI";"OAKLAND";"WIXOM";"483";"48393"
6714;"MI";"SAINT CLAIR";"ALGONAC";"480";"48001"
6714;"MI";"SAINT CLAIR";"ALLENTON";"480";"48002"
6714;"MI";"SAINT CLAIR";"ANCHORVILLE";"480";"48004"
6714;"MI";"SAINT CLAIR";"AVOCA";"480";"48006"
6714;"MI";"SAINT CLAIR";"CAPAC";"480";"48014"
6714;"MI";"SAINT CLAIR";"CASCO";"480";"48064"
6714;"MI";"SAINT CLAIR";"COLUMBUS";"480";"48063"
6714;"MI";"SAINT CLAIR";"EAST CHINA";"480";"48054"
6714;"MI";"SAINT CLAIR";"EMMETT";"480";"48022"
6714;"MI";"SAINT CLAIR";"FAIR HAVEN";"480";"48023"
6714;"MI";"SAINT CLAIR";"FORT GRATIOT";"480";"48059"
6714;"MI";"SAINT CLAIR";"GOODELLS";"480";"48027"
6714;"MI";"SAINT CLAIR";"HARSENS ISLAND";"480";"48028"
6714;"MI";"SAINT CLAIR";"JEDDO";"480";"48032"
6714;"MI";"SAINT CLAIR";"MARINE CITY";"480";"48039"
6714;"MI";"SAINT CLAIR";"MARYSVILLE";"480";"48040"
6714;"MI";"SAINT CLAIR";"MEMPHIS";"480";"48041"
6714;"MI";"SAINT CLAIR";"NORTH STREET";"480";"48049"
6714;"MI";"SAINT CLAIR";"PORT HURON";"480";"48060"
6714;"MI";"SAINT CLAIR";"PORT HURON";"480";"48061"
6714;"MI";"SAINT CLAIR";"SAINT CLAIR";"480";"48079"
6714;"MI";"SAINT CLAIR";"SMITHS CREEK";"480";"48074"
6714;"MI";"SAINT CLAIR";"YALE";"480";"48097"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48103"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48104"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48105"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48106"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48107"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48108"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48109"
6714;"MI";"WASHTENAW";"ANN ARBOR";"481";"48113"
6714;"MI";"WASHTENAW";"BRIDGEWATER";"481";"48115"
6714;"MI";"WASHTENAW";"CHELSEA";"481";"48118"
6714;"MI";"WASHTENAW";"DEXTER";"481";"48130"
6714;"MI";"WASHTENAW";"MANCHESTER";"481";"48158"
6714;"MI";"WASHTENAW";"MILAN";"481";"48160"
6714;"MI";"WASHTENAW";"SALEM";"481";"48175"
6714;"MI";"WASHTENAW";"SALINE";"481";"48176"
6714;"MI";"WASHTENAW";"WHITMORE LAKE";"481";"48189"
6714;"MI";"WASHTENAW";"WHITTAKER";"481";"48190"
6714;"MI";"WASHTENAW";"WILLIS";"481";"48191"
6714;"MI";"WASHTENAW";"YPSILANTI";"481";"48197"
6714;"MI";"WASHTENAW";"YPSILANTI";"481";"48198"
6714;"MI";"WAYNE";"ALLEN PARK";"481";"48101"
6714;"MI";"WAYNE";"BELLEVILLE";"481";"48111"
6714;"MI";"WAYNE";"BELLEVILLE";"481";"48112"
6714;"MI";"WAYNE";"CANTON";"481";"48187"
6714;"MI";"WAYNE";"CANTON";"481";"48188"
6714;"MI";"WAYNE";"DEARBORN";"481";"48120"
6714;"MI";"WAYNE";"DEARBORN";"481";"48121"
6714;"MI";"WAYNE";"DEARBORN";"481";"48123"
6714;"MI";"WAYNE";"DEARBORN";"481";"48124"
6714;"MI";"WAYNE";"DEARBORN";"481";"48126"
6714;"MI";"WAYNE";"DEARBORN";"481";"48128"
6714;"MI";"WAYNE";"DEARBORN HEIGHTS";"481";"48125"
6714;"MI";"WAYNE";"DEARBORN HEIGHTS";"481";"48127"
6714;"MI";"WAYNE";"DETROIT";"482";"48201"
6714;"MI";"WAYNE";"DETROIT";"482";"48202"
6714;"MI";"WAYNE";"DETROIT";"482";"48204"
6714;"MI";"WAYNE";"DETROIT";"482";"48205"
6714;"MI";"WAYNE";"DETROIT";"482";"48206"
6714;"MI";"WAYNE";"DETROIT";"482";"48207"
6714;"MI";"WAYNE";"DETROIT";"482";"48208"
6714;"MI";"WAYNE";"DETROIT";"482";"48209"
6714;"MI";"WAYNE";"DETROIT";"482";"48210"
6714;"MI";"WAYNE";"DETROIT";"482";"48211"
6714;"MI";"WAYNE";"DETROIT";"482";"48213"
6714;"MI";"WAYNE";"DETROIT";"482";"48214"
6714;"MI";"WAYNE";"DETROIT";"482";"48215"
6714;"MI";"WAYNE";"DETROIT";"482";"48216"
6714;"MI";"WAYNE";"DETROIT";"482";"48217"
6714;"MI";"WAYNE";"DETROIT";"482";"48219"
6714;"MI";"WAYNE";"DETROIT";"482";"48221"
6714;"MI";"WAYNE";"DETROIT";"482";"48222"
6714;"MI";"WAYNE";"DETROIT";"482";"48223"
6714;"MI";"WAYNE";"DETROIT";"482";"48224"
6714;"MI";"WAYNE";"DETROIT";"482";"48226"
6714;"MI";"WAYNE";"DETROIT";"482";"48227"
6714;"MI";"WAYNE";"DETROIT";"482";"48228"
6714;"MI";"WAYNE";"DETROIT";"482";"48231"
6714;"MI";"WAYNE";"DETROIT";"482";"48232"
6714;"MI";"WAYNE";"DETROIT";"482";"48233"
6714;"MI";"WAYNE";"DETROIT";"482";"48234"
6714;"MI";"WAYNE";"DETROIT";"482";"48235"
6714;"MI";"WAYNE";"DETROIT";"482";"48238"
6714;"MI";"WAYNE";"DETROIT";"482";"48242"
6714;"MI";"WAYNE";"DETROIT";"482";"48243"
6714;"MI";"WAYNE";"DETROIT";"482";"48244"
6714;"MI";"WAYNE";"DETROIT";"482";"48255"
6714;"MI";"WAYNE";"DETROIT";"482";"48260"
6714;"MI";"WAYNE";"DETROIT";"482";"48264"
6714;"MI";"WAYNE";"DETROIT";"482";"48265"
6714;"MI";"WAYNE";"DETROIT";"482";"48266"
6714;"MI";"WAYNE";"DETROIT";"482";"48267"
6714;"MI";"WAYNE";"DETROIT";"482";"48268"
6714;"MI";"WAYNE";"DETROIT";"482";"48269"
6714;"MI";"WAYNE";"DETROIT";"482";"48272"
6714;"MI";"WAYNE";"DETROIT";"482";"48275"
6714;"MI";"WAYNE";"DETROIT";"482";"48277"
6714;"MI";"WAYNE";"DETROIT";"482";"48278"
6714;"MI";"WAYNE";"DETROIT";"482";"48279"
6714;"MI";"WAYNE";"DETROIT";"482";"48288"
6714;"MI";"WAYNE";"ECORSE";"482";"48229"
6714;"MI";"WAYNE";"FLAT ROCK";"481";"48134"
6714;"MI";"WAYNE";"GARDEN CITY";"481";"48135"
6714;"MI";"WAYNE";"GARDEN CITY";"481";"48136"
6714;"MI";"WAYNE";"GROSSE ILE";"481";"48138"
6714;"MI";"WAYNE";"GROSSE POINTE";"482";"48230"
6714;"MI";"WAYNE";"GROSSE POINTE";"482";"48236"
6714;"MI";"WAYNE";"HAMTRAMCK";"482";"48212"
6714;"MI";"WAYNE";"HARPER WOODS";"482";"48225"
6714;"MI";"WAYNE";"HIGHLAND PARK";"482";"48203"
6714;"MI";"WAYNE";"INKSTER";"481";"48141"
6714;"MI";"WAYNE";"LINCOLN PARK";"481";"48146"
6714;"MI";"WAYNE";"LIVONIA";"481";"48150"
6714;"MI";"WAYNE";"LIVONIA";"481";"48151"
6714;"MI";"WAYNE";"LIVONIA";"481";"48152"
6714;"MI";"WAYNE";"LIVONIA";"481";"48153"
6714;"MI";"WAYNE";"LIVONIA";"481";"48154"
6714;"MI";"WAYNE";"MELVINDALE";"481";"48122"
6714;"MI";"WAYNE";"NEW BOSTON";"481";"48164"
6714;"MI";"WAYNE";"NORTHVILLE";"481";"48167"
6714;"MI";"WAYNE";"NORTHVILLE";"481";"48168"
6714;"MI";"WAYNE";"PLYMOUTH";"481";"48170"
6714;"MI";"WAYNE";"REDFORD";"482";"48239"
6714;"MI";"WAYNE";"REDFORD";"482";"48240"
6714;"MI";"WAYNE";"RIVER ROUGE";"482";"48218"
6714;"MI";"WAYNE";"RIVERVIEW";"481";"48193"
6714;"MI";"WAYNE";"ROCKWOOD";"481";"48173"
6714;"MI";"WAYNE";"ROMULUS";"481";"48174"
6714;"MI";"WAYNE";"SOUTHGATE";"481";"48195"
6714;"MI";"WAYNE";"TAYLOR";"481";"48180"
6714;"MI";"WAYNE";"TRENTON";"481";"48183"
6714;"MI";"WAYNE";"WAYNE";"481";"48184"
6714;"MI";"WAYNE";"WESTLAND";"481";"48185"
6714;"MI";"WAYNE";"WESTLAND";"481";"48186"
6714;"MI";"WAYNE";"WYANDOTTE";"481";"48192"
6766;"MI";"OAKLAND";"FERNDALE";"482";"48220"
6766;"MI";"OAKLAND";"OAK PARK";"482";"48237"
6766;"MI";"WAYNE";"DETROIT";"482";"48201"
6766;"MI";"WAYNE";"DETROIT";"482";"48202"
6766;"MI";"WAYNE";"DETROIT";"482";"48204"
6766;"MI";"WAYNE";"DETROIT";"482";"48205"
6766;"MI";"WAYNE";"DETROIT";"482";"48206"
6766;"MI";"WAYNE";"DETROIT";"482";"48207"
6766;"MI";"WAYNE";"DETROIT";"482";"48208"
6766;"MI";"WAYNE";"DETROIT";"482";"48209"
6766;"MI";"WAYNE";"DETROIT";"482";"48210"
6766;"MI";"WAYNE";"DETROIT";"482";"48211"
6766;"MI";"WAYNE";"DETROIT";"482";"48213"
6766;"MI";"WAYNE";"DETROIT";"482";"48214"
6766;"MI";"WAYNE";"DETROIT";"482";"48215"
6766;"MI";"WAYNE";"DETROIT";"482";"48216"
6766;"MI";"WAYNE";"DETROIT";"482";"48217"
6766;"MI";"WAYNE";"DETROIT";"482";"48219"
6766;"MI";"WAYNE";"DETROIT";"482";"48221"
6766;"MI";"WAYNE";"DETROIT";"482";"48222"
6766;"MI";"WAYNE";"DETROIT";"482";"48223"
6766;"MI";"WAYNE";"DETROIT";"482";"48224"
6766;"MI";"WAYNE";"DETROIT";"482";"48226"
6766;"MI";"WAYNE";"DETROIT";"482";"48227"
6766;"MI";"WAYNE";"DETROIT";"482";"48228"
6766;"MI";"WAYNE";"DETROIT";"482";"48231"
6766;"MI";"WAYNE";"DETROIT";"482";"48232"
6766;"MI";"WAYNE";"DETROIT";"482";"48233"
6766;"MI";"WAYNE";"DETROIT";"482";"48234"
6766;"MI";"WAYNE";"DETROIT";"482";"48235"
6766;"MI";"WAYNE";"DETROIT";"482";"48238"
6766;"MI";"WAYNE";"DETROIT";"482";"48242"
6766;"MI";"WAYNE";"DETROIT";"482";"48243"
6766;"MI";"WAYNE";"DETROIT";"482";"48244"
6766;"MI";"WAYNE";"DETROIT";"482";"48255"
6766;"MI";"WAYNE";"DETROIT";"482";"48260"
6766;"MI";"WAYNE";"DETROIT";"482";"48264"
6766;"MI";"WAYNE";"DETROIT";"482";"48265"
6766;"MI";"WAYNE";"DETROIT";"482";"48266"
6766;"MI";"WAYNE";"DETROIT";"482";"48267"
6766;"MI";"WAYNE";"DETROIT";"482";"48268"
6766;"MI";"WAYNE";"DETROIT";"482";"48269"
6766;"MI";"WAYNE";"DETROIT";"482";"48272"
6766;"MI";"WAYNE";"DETROIT";"482";"48275"
6766;"MI";"WAYNE";"DETROIT";"482";"48277"
6766;"MI";"WAYNE";"DETROIT";"482";"48278"
6766;"MI";"WAYNE";"DETROIT";"482";"48279"
6766;"MI";"WAYNE";"DETROIT";"482";"48288"
6766;"MI";"WAYNE";"ECORSE";"482";"48229"
6766;"MI";"WAYNE";"GROSSE POINTE";"482";"48230"
6766;"MI";"WAYNE";"GROSSE POINTE";"482";"48236"
6766;"MI";"WAYNE";"HAMTRAMCK";"482";"48212"
6766;"MI";"WAYNE";"HARPER WOODS";"482";"48225"
6766;"MI";"WAYNE";"HIGHLAND PARK";"482";"48203"
6766;"MI";"WAYNE";"REDFORD";"482";"48239"
6766;"MI";"WAYNE";"REDFORD";"482";"48240"
6766;"MI";"WAYNE";"RIVER ROUGE";"482";"48218"
6767;"MI";"GENESEE";"ATLAS";"484";"48411"
6767;"MI";"GENESEE";"BURTON";"485";"48509"
6767;"MI";"GENESEE";"BURTON";"485";"48519"
6767;"MI";"GENESEE";"BURTON";"485";"48529"
6767;"MI";"GENESEE";"CLIO";"484";"48420"
6767;"MI";"GENESEE";"DAVISON";"484";"48423"
